카제인 나트륨,"관련기사목록             [스포츠서울]남양, 카제인나트륨 이중잣대…불가리스 되고, 커피믹스 안 되고?             [메디컬투데이]커피믹스 시장 다툼의 근원 ‘카제인나트륨’ 인체 무해                           안녕하세요, 여러분의 지식코멘터 남수진입니다. 2010년 남양유업이 인스턴트 커피 시장에 뛰어 들면서 기존 업체인 동서식품과 갈등이 시작되었습니다. 동서식품이 점유율 80%로 1위를 점하고 있는 1조원대 커피믹스 시장에 남양유업은 '프렌치카페 커피믹스'로 뛰어들며 카제인  나트륨을 뺀 커피를 강조했습니다. 2011년 11월 대형마트들의 커피 판매자료를 보면 동서식품의 점유율은 70%대로 떨어진 반면, 남양유업은 13~18%를 차지하고 있습니다. '커피는 맥심' 이라는 공식에 남양유업은 '프림까지 좋아야 좋은 커피다' 라는 광고로 커피시장에서 지각 변동을 일으키기 시작했습니다.  논란의 중심이 되고 있는 카제인 나트륨은 과연 무엇일까요? 카제인은 우유 속 단백질 성분을 일컫는 용어입니다. 우유는 유지방, 유당, 단백질로 구성이 되어있는데, 지방과 유당을 뺀 것이 바로 카제인입니다. 즉, 카제인은 우유 속 천연단백질을 뜻합니다. 카제인은 물에 잘 용해되지 않기 때문에 잘 용해되도록 만든 것이 카제인 나트륨입니다. 카제인 나트륨이 커피믹스에 들어가는 이유는 단백질을 공급하고, 또 믹스 속에 다른 성분들과 오랜 기간동안 잘 섞여있도록 도와주는 역할을 하기 때문입니다.  카제인은 우리나라와 일본에서만 식품첨가물로 분류돼있고 영국을 포함한 유럽 및 호주 뉴질랜드,미국에서는 일반식품으로 구분돼있다고 합니다. 그만큼 인체에 유해하지 않다는 증거이죠.  프림의 성분을 강조해왔던 남양유업은 ""커피는 좋지만 프림이 걱정된다"",""화학적 합성품인 카제인 나트륨을 뺐다"" 등의 광고문구로 카제인 나트륨이 유해한 것처럼 광고를 해왔었습니다. 하지만 2012년 3월 한국식품안전연구원이 카제인 나트륨은 인체에 무해하다고 발표했습니다. 반면 남양유업은 카제인 나트륨이 몸에 해롭다고 말한 적은 없다며, 천연재료 사용을 강조한 것이라는 입장을 나타냈습니다.  두 업체 간의 카제인 나트륨 공방은 2012년 4월 현재까지도 계속되고 있습니다. 소비자들에게 따뜻함과 여유를 주는 커피업체가 지금은 좋지 않은 모습으로 서로 대립하고 있는데요, 하루 빨리 원만하게 해결되길 바랍니다."
엔젤산업,"엔젤산업은 영유아(0~14세)를 대상으로 하는 산업을 총칭하는 용어이다. 저출산 시대를 맞아 한 가정당 둘 이하의 자녀를 두는 경우가 많아졌다. 이에 따라 소수의 자녀에게 집중 투자를 하는 가정이 늘어났고, 자연스레 이들을 대상으로 하는 산업들이 발전하였다.   과거 엔젤산업은 의류, 장난감, 만화 등이 주를 이루었다면, 최근에는 IT산업 등으로 커버리지가 넓어지고 있다. 국내의 경우 엔젤산업의 규모를 나타내는 엔젤 계수가 8%로, 타 선진국들의 4~5%에 비해 높은 수치를 나타내고 있다.참고자료[매일일보] ""키즈를 잡아라""…불황 속 ‘엔젤산업’ 고공행진"
부르키니,"​부르키니(Burqini)란 무슬림 여성의 전통의상인 부르카(Burqa)와 비키니(Bikini)의 합성어로, 여성의 신체를 드러내지 않도록 얼굴과 손, 발만 나오게 고안된 수영복이다. 최근 유럽의 몇몇 나라에서 이 수영복 착용을 금지해서 논란이 일고 있다.  참고자료 [경향신문] '난민 문화’ 통제 못할까 불안…유럽의 ‘부르키니 규제’ 역설​"
어모털족,"어모털리티(amortality)는 '영원히 늙지 않는'이라는 뜻(amortal)에서 파생된 단어입니다. 어모털족은 ‘영원히 늙지 않는 사람들’을 지칭하며 죽을 때까지 나이를 잊고 살아간다는 의미를 지니는데요. `타임`지의 편집장을 지낸 `캐서린 메이어`가 만들어낸 말입니다.  ﻿어모털족은 생물학적 나이에 개의치 않고, 끊임없이 외모와 몸매를 가꾸며 살아가는데요. 나이가 지긋이 들면 옷도 점잖게 입어야 하고 행동도 그에 맞게 변해야 한다는 건 이들에게 통념일 뿐인 거죠. 이들은 여행을 비롯해 악기를 배우고 아웃 도어 활동을 하는 등 지속적으로 에너지를 충전합니다.   ﻿어모털족이 등장하자 시장도 반응하고 있습니다. 특히 자녀를 출가시키고 안정적인 노후자금으로 생활하고 있는 5566세대가 매력적인 소비층으로 부상했는데요. 시니어층을 겨냥한 진 브랜드가 등장하는가 하면, 이들을 겨냥한 공연과 연극이 성황입니다. 어모털족만의 온라인 커뮤니티도 활성화됐고요.영원한 젊음을 꿈꾸는 어모털족. 어모털리티를 유지하기 위한 끊임없는 노력과 자기 개발은 젊은 20대까지 자신을 돌아보게 만드는 것 같습니다. ﻿ 참고자료[한국경제] 어모털족의 ‘인생은 아름다워’﻿"
실버 서퍼(silver surfer),"실버 서퍼란 노년층을 뜻하는 ‘silver’와 인터넷을 이용하는 사람을 뜻하는 ‘surfer’의 합성어다. 인터넷, 스마트폰과 같은 스마트기기에 관심을 가지고, 능숙하게 조작하는 고령층을 일컫는다. 이들의 수가 증가하면서 차세대 IT 산업의 새로운 소비층으로 자리잡고 있다.참고자료[아시아경제] 50대 이상 절반이 스마트폰 보유…'실버 서퍼'가 뜬다​"
선택적 함구증,"선택적 함구증이란 집 안에서는 말을 잘하다가도 밖에 나가면 말을 하지 않거나 다른 사람의 말에 언어적으로 반응하지 않아 교육적, 직업적 성취나 사회적 의사소통이 불가한 경우를 말한다. 소아 불안장애의 일종으로 양육 과정에서 수줍음이나 사회적인 고립, 사회 불안 등이 관찰되기도 하며, 과잉보호나 통제적인 부모의 양육 태도가 영향을 미칠 수 있다고 한다. 참고자료[시선뉴스] 집에서는 수다쟁이, 밖에서는 벙어리? ‘선택적 함구증’ 의심해야 [TV지식용어]"
TPP(환태평양경제동반자협정),"TPP는 환태평양경제동반자협정(Trans-Pacific Partnership)의 줄임말이다. 아시아·태평양 지역 국가들의 다자간 자유무역협정을 말한다. 무역자유화에 원칙적으로 예외를 두지 않으며 모든 무역상품에 대해 100% 관세 철폐를 목표로 한다. 2015년 10월 전격 타결되었고, 창립국은 12개국(뉴질랜드, 브루나이, 싱가포르, 칠레, 미국, 호주, 페루, 베트남, 말레이시아, 멕시코, 캐나다, 일본)이다.참고자료[뉴시스] 오바마 ""TPP로 중국 아닌 미국이 세계 통상 주도해야""​"
링구아 프랑카,"관련기사목록             [중앙일보]아버지는 말하셨지 ‘잉글리시 이즈 파워!’             [연합뉴스]국제교류제단 공로상 도이힐러 교수 (인터뷰)                           안녕하세요! 여러분의 지식코멘터, 작은 민경입니다 :)  요즘 대학생들 중에 영어 한 마디 못하는 사람이 있을까요? 적어도 ‘Hello’정도는 아실텐데요 ^^; ‘Thank you’ 라든지요... 반대로 해외 나가서, 한국말 한 마디 못하는 사람은? 아쉽게도 있습니다. 정말 많죠ㅜㅜ. 이게 바로 ‘링구아 프랑카’의 힘입니다. 미국의 힘이 아니고? 그것도 맞아요.  ‘링구아 프랑카(lingua franca)’는 서로 모국어를 달리하는 사람들이 의사소통을 위해 습관적으로 사용하는 제3 의 언어를 뜻합니다. 이 언어는 어느 한 쪽의 모국어이든 제 3의 언어이든 상관없습니다. 링구아 프랑카는 특정 나라의 언어를 지칭하는 말이 아니라, 의사소통이 가능한 언어를 통칭하는 말로 공통어, 국제어라고도 말합니다. 또한 학술, 상업 등의 특정 분야에서 널리 사용되는 언어라는 뜻으로 사용되기도 합니다.  ‘링구아프랑카’는 이탈리아(혹은 라틴어)어로 프랑카의 언어라는 뜻으로, 십자군 시대 레반트지방에서 사용되던 프로방스어를 중심으로 한 공통어에서 유래하였습니다.  현재는 영어가 ‘링구아 프랑카’로서의 독점적인 지위를 갖고 있다고 볼 수 있습니다. 우리 모두 거의 모국어인 한국어와 비슷한 시기에 영어를 함께 배우지 않나요? 세계 어느 나라를 가도 영어를 못하는 나라는 거의 없습니다. 모국어는 아니지만 다들 의무적으로 배우는 것은 이 시대에는 영어가 ‘링구아 프랑카’이기 때문입니다.  하지만 영어의 추상적인 표현이나 일상적 비속어, 복잡한 어휘 등에서는 비영어권 사람들이 곤혹스러운 경우가 있습니다. 이런 자잘한 문제들을 극복하고, 의사소통을 보다 쉽게 하기 위해 변형시킨 영어를 글로비시(Globish)라고 합니다.  두번째로 중요한 링구아프랑카로는 현대까지 외교 분야에서는 상당한 힘을 지니고 있는‘프랑스어’를 들 수 있습니다. 프랑스의 루이 14세재위기간, 프랑스가 패권을 주도할 당시 링구아프랑카로 성장한 프랑스어는 정치, 문화, 유럽학계에서 중요한 위치를 차지했습니다.  아시아에서는 중국어가 ‘링구아 프랑카’로 급부상 중입니다. 많은 학생들이 제 2외국어로 영어보다 먼저 중국어를 택하는 경우가 많아졌으며, 인구 면에서도 중국이 월등한 수치를 기록하기 때문에 아시아권에서는 중국어 비율이 높아 ‘링구아 프랑카’로서의 역할을 할 것이라고 예상하는 시각이 많습니다.  언어라는 것은 그 나라의 세력을 키우고 유지하는 데 중요한 역할을 합니다.또한 그 시대에 어떤 나라가 최고의 위상을 과시하며, 국제 시대에 막강한 영향력을 미치는지에 따라 링구아프랑카는 변합니다. 17세기 무역대국 네덜란드가 위상을 떨칠 때는 네덜란드어가 링구아프랑카였습니다. 한국의 경우만 봐도, 일제강점기 때에는 일본어가 링구아 프랑카였습니다. 할아버지, 할머니들 또한 영어는 몰라도 일본어는 새로 배우는 젊은 학생들보다 잘하시는 분이 많지 않나요?  이제 우리 나라의 많은 자원봉사자들이 아프리카에 가서 학교를 세우고, 한글을 가르치고 있습니다.  그 나라에서는 한국어가 ‘링구아 프랑카’가 될지도 모릅니다. 새삼 세종대왕이 훈민정음을 만들어 우리나라 고유의 언어가 생긴 것에 대하여 더 감사해야 할 것입니다.  언어, 그 보이지 않는 힘은 ‘링구아 프랑카’로 증명되고 있습니다. 영어로 미국이 현재의 강대국임을 보여주듯, ‘링구아 프랑카’는 정치, 무역, 문화 그 외 다양한 시사이야기를 담은 용어이니 밑줄 쫙~ 돼지꼬리 땡땡! 해서 기억하도록 해요!"
공공외교,"공공외교(Public Diplomacy)란 타국 국민과의 직접적인 소통을 통해 우리나라의 역사, 전통, 문화, 예술, 가치, 정책, 비전 등에 대한 공감대를 확산시키고 신뢰를 확보함으로써 외교관계를 증진하고, 국가 이미지와 국가 브랜드를 재고하여 국제사회에서 한국의 영향력을 높이는 외교활동을 의미한다. 위성방송과 인터넷 기술의 발전으로 영국의 BBC월드 뉴스, 미국의 CNN 월드, 카타르의 알 자지라나 소셜네트워크서비스(SNS)인 페이스북과 트위터 등을 통해 시시각각 세계에서 일어나는 모든 일들을 누구나 알 수 있게 됐다. 국제 여론의 영향력이 그만큼 커진 셈이다.﻿ 공공외교는 해외주재 문화원을 통한 문화·예술·언어 확산, 아프리카 국가에 펼치는 원조를 통해 우호적인 여론을 형성하는 것 등 그 범주가 다양하다. NGO나 대학은 물론, 세계적 언론의 역할이 중요하다는 것은 별도로 설명할 필요도 없다. 이런 것들을 소프트파워(Soft Power)라 일컫고, 20세기까지 강조되어 온 군사적 개입이나 강압적 외교, 경제적 제재 등의 하드파워(Hard Power)와는 구별한다. 공공외교에서는 다양한 소프트 파워로 자국의 매력을 알려야 한다. 참고자료[서울신문] 씨줄날줄 공공외교"
맨플루언서(manfluencer),"맨플루언서란 가정에서 필요한 식료품 구매와 음식 준비를 절반 이상 책임지는 남성 소비자를 말한다. 남자(man)와 영향력이 있는 사람(influencer)의 합성어로, 미국 시카고의 마이단 마케팅이라는 시장조사 전문 업체에서 처음 사용했다. 최근 들어 미국 식료품 업계에서는 맨플루언서가 새로운 마케팅 대상으로 부상하고 있다. 참고자료[조선닷컴] 2015년 대한민국의 소비트렌드를 말하다, 맨플루언서 뜻은?​"
페이스메이커(Pacemaker),"관련기사목록             [세상읽기] 페이스 메이커              [세계육상] 키루이, 페이스메이커에서 우승자로                          “1등만 기억하는 더O운세상!!” 이라는 유행어를 들어보신 적이 있으실 겁니다. 무한경쟁사회가 되면서 사람들은 항상 최고가 되고 싶어합니다. 하지만 남을 위해 열심히 최선을 다하면서 살고 있는 사람들도 있습니다.  오늘 제가 소개해 드릴 주제는 “페이스메이커(Pacemaker)”입니다. 마라토너 황영조 선수도 처음에는 “페이스메이커”였다고 하는데 자세히 알아보겠습니다.  페이스메이커는 중거리 이상의 달리기, 사이클, 수영 등의 종목에서 자신의 능력보다 빠르게 나아가서 다른 선수들의 목표가 됩니다.  왜 다른 선수들의 목표가 되어야 할까요? 중장거리 시합의 경우는 페이스 조절에 실패할 경우 시간이 지날수록 뒤쳐지게 되어있습니다. 시합 때 구간별로 ‘페이스를 맞춰주는 사람’으로 같은 팀에 강력한 우승후보를 위해 자신을 희생하는 것입니다.  마라톤의 경우에는 페이스메이커가 아주 중요한 역할을 합니다. 42.195km라는 엄청난 거리를 뛰기 때문에 페이스조절이 가장 중요한 종목입니다. 마라톤 경기를 보시면 자국 선수들끼리 뭉쳐서 가는 것을 볼 수 있는데 이중에 페이스메이커가 몇몇 있는 것이라고 보시면 됩니다.  그리고 주최측에서도 기록 단축과 선수들의 페이스 조절을 위해 페이스메이커를 고용합니다. 이들의 임무는 맡은 구간까지 레이스를 조절하며 뛰는 것입니다. 일반인 마라톤대회에서 자칫 오버페이스를 하면 완주를 못하거나 부상의 염려가 있기 때문입니다.  “페이스메이커”를 주제로 한 한국영화도 있으니 보시면 더욱 이해가 잘 되실 겁니다.   여러분의 지식코멘터 이태호였습니다. 즐거운 하루 되세요. ^^"
플러그인 하이브리드카 (plug-in hybrid car),"플러그인 하이브리드카는 하이브리드 자동차와 전기자동차의 중간 단계로 전기모터와 석유엔진을 함께 사용하며, 가정용 전기나 외부 전기콘센트에 플러그를 꽂아 전기를 충전한다. 이후 전기가 모두 소모되면 석유엔진의 가동이 시작되는 자동차이다. 참고자료[조선일보] 2017 서울모터쇼, 자동차 작동원리와 신기술 한눈에"
브렉시트,"브렉시트란 대영제국을 의미하는 단어 Britain(브리튼)과 출구를 뜻하는 Exit(엑시트)의 합성어로 영국의 EU 탈퇴를 일컫는 말이다. 2012년 말 EU의 재정위기가 심화되고, 2013년 1월 데이비드 캐머런 영국 총리가 EU 탈퇴 여부를 결정하는 국민투표를 2017년에 실시하겠다고 발표하면서 논란이 증가했다. 2015년 1월, 또다시 캐머런 총리가 국민투표 일정을 앞당기고 싶다는 의사를 밝히면서 이슈를 불러일으키고 있다. 이는 EU의 영국 내정 관여와 최근 영국 내에서 급속히 퍼지고 있는 반(反) EU 정서를 공략하고자 하는 캐머런 총리의 정치적 입지와 관련되어 있다. 뿐만 아니라 최근 그리스의 유럽 연합 이탈을 일컫는 ‘그렉시트’ 역시 현실화될 조짐이 보이면서 유럽에서 위기감이 조성되고 있다.  ﻿ ﻿ 참고자료 [한국경제] '브렉시트' 강도 높인 英…캐머런 ""EU 탈퇴, 조기 국민투표할 수도""﻿"
어나니머스(Anonymous),"어나니머스(Anonymous)란 온라인 상 활동하는 해커들의 국제 네트워크를 가리킨다. 공식적인 조직 체계가 있는 것은 아니며 회원은 약 3,000명으로 추정된다. 컴퓨터 해킹을 통해 의사표시를 하는 핵티비스트(Hacktivist: Hacking+Activist)이다. 어나니머스의 활동 사례로는 2010년 이란 국민이 겪는 지나친 정보 검열에 분개하여 이란 정부의 사이트에 디도스 공격이나, 2011년 튀니지, 이집트 등 독재국가 정부 사이트를 공격해 마비시킨 사례를 들 수 있다.  참고자료[서울En] 트럼프타워 사이트 첫 공격, 어나니머스 “트럼프, 한번 더 생각하고 말해라” 경고​"
애슬레저,애슬레저는 운동(Athlete)과 레저(Leisure)의 합성어로 어디에서나 입을 수 있는 캐주얼한 일상복을 말하는 의류업계 용어다.  운동을 위한 기능성 의류지만 세련된 디자인으로 일상에서도 착용 가능하다. 최근에는 대중에게 인기를 얻고 고급 의류 시장에서도 주목을 받고 있다.﻿ ﻿참고자료 [월스트리트 저널] 운동복이야? 일상복이야? 패션업계 ‘애슬레저’ 인기 급상승
카칭족,"관련기사목록             [조선경제i]'앱 카칭族' 뜬다...160만원으로 월 100만원 수익             [풍양뉴스] `카칭(KaChing)족`은 누구?                         안녕하세요 혀가 긴 지식코멘터 네루밍입니다  여러분! 캥거루족, 니트족, 딩크족 등등 ~족이라는 말 많이 들어보셨을 거에요. 그럼 혹시 카칭족이란 말도 들어보셨나요? ‘카칭’은 은행에서 현금지급기가 열릴 때 나는 소리를 표현하는 의성어랍니다. ‘카칭족’은 현금지급기에서 돈을 꺼내듯이 일확천금을 버는 사람을 뜻하는 신조어를 말합니다. 카칭족은 트위터나 페이스북과 같은 소셜미디어 분야를 기반으로 돈을 버는 사람들을 흔히 일컫는데요. 일년에 수천억 이상 매출을 올리는 페이스북의 마크 주커버그와 같은 사람들만이 카칭족은 아니랍니다. 집에서 혹은 회사에서 SNS나 컴퓨터를 이용하여, 소셜미디어를 통해 수익을 창출할 때 누구나 카칭족이 될 수 있습니다. 예를 들어 핸드폰을 파는 영업사원이 업계소식이나 정보를 트위터에 올려 판매왕이 되거나, 자신의 페이스북에 특종을 올려 몸값이 뛰는 기자 또한 모두 카칭족이라 할 수 있습니다. 신조어 ‘카칭족’의 의미 잘 아셨나요? 카칭족이 될 수 있는 기회는 누구에게나 열려있다는 사실! 잊지마세요 ^^"
리치 노마드,"리치 노마드(rich nomad : 부유한 유목민)는 당초 무거운 세금을 피해 국적을 바꾸는 부유층을 가리키는 말이었습니다. 하지만 최근 국내 금융권에서 투자처를 찾지 못해 자산을 싸들고 이리저리 떠도는 수퍼리치를 리치 노마드라고 부르기 시작했습니다.  수 많은 자산을 가지고 있지만 이렇다 할 투자처를 찾지 못해 예금만 하고 있는 사람들이 늘어나고 있습니다.  리치 노마드 덕에 시중엔 대기 자금이 흘러 넘칩니다. 마땅한 투자처를 찾지 못하기 때문에 일시적으로 단기 자금에 돈이 몰리고 있습니다. 돈보따리를 들고 떠도는 리치 노마드가 결국엔 주식, 펀드같은 위험 자산으로 눈길을 돌릴 것이라는 의견이 지배적입니다.  자금 이동의 방향성에는 대체로 동의하면서도 본격적인 이동이 언제 시작될지에 대한 관측은 제각각입니다.  하지만 확실한 것은 리치 노마드의 돈보따리 이동 시기에 따라 국내 금융권에도 큰 변화가 일어난다는 사실입니다.  ﻿ 참고자료[중앙SUNDAY] 수익률•절세 추구하는 '리치 노마드' 국내 출현"
데스밸리(Death Valley),​데스밸리(Death Valley)는 스타트업들이 자금난을 겪는 기간을 가리킨다. 자금난은 이르면 창업 후 2~3년 사이에 시작된다. 새로운 서비스나 물건을 소비자에게 내놓고 수익을 창출하기 전에 초기 기업이 적자의 늪에 빠지면서 도산 위기에 놓인다. 그럴 때 “스타트업들이 데스밸리(죽음의 계곡)를 건너고 있다”는 표현을 쓴다.  참고자료​[문화일보] 창업기업 5년이내 생존율 25%뿐…‘벤처 수명을 늘려라’
네티건(Netigan),"관련기사목록             [말글마당] 블랙라벨과 선플러              [경향신문] 인터넷 정치훌리건 설친다                           안녕하세요. 까칠한 도시 남자 ""까도남""입니다. 추워지는 날씨에 모두 감기 조심하고 계신가요?   오늘 제가 소개할 지식은 “네티건”입니다. 여러분들은 혹시 축구경기 좋아하십니까? 축구에 너무 열광한 나머지 경기장에서 도가 지나칠 정도로 난동을 부리는 사람들을 본 적 이 있죠? 그 사람들을 훌리건이라고 하죠.   인터넷상에서도 네티즌들이 과격한 난동을 부리는 일이 일어나는 경우가 종종 있어요. 인터넷 게시판을 돌아다니며  특정 집단을 무조건 옹호하거나 비난하는 글을 올리는 사람을 “네티건”또는 “악플족”, “인터넷  훌리건”이라고 합니다.   네티건은 영어로 네티즌과 과격 극성팬을 지칭하는 훌리건의 합성어이지요. 쉽게 악플러란 개념으로 보면 되겠네요. 수많은 사람들이 오고 가는 게시판에 악의적인 비방, 욕설이 넘쳐나고 그런 비난에 상처입은 사람들이 목숨까지 끊는 경우가 생겨나고 있죠.. 장난으로 던진 돌에 개구리는 맞아 죽는다는 속담이 있듯이, 아무 생각 없이 쓴 덧글 하나가 누군가에게는 회복하기 힘든 깊은 마음의 상처를 남길 수 도 있다는 걸 기억하고 글을 작성하셨으면 좋겠네요. 올바른 인터넷 소통문화가 정착되길 바라봅니다!"
FISH,"FISH (France · Italy · Spain · Holland)란 프랑스(France), 이탈리아(Italy), 스페인(Spain), 네덜란드(Holland) 등 유럽 4개국의 앞 글자를 따서 만든 신조어다. 영국 <파이낸셜타임스>는 글로벌 경제를 뒤흔든 유로존 부채 위기의 진원지였던 유로존 주변부 4개국 ‘PIGS(포르투갈 · 아일랜드 · 그리스 · 스페인)’에 이어 유로존 중심부 국가인 FISH가 새로운 걱정거리로 떠오르고 있다고 분석했다. 참고자료[아시아경제] 'PIGS' 다음엔 'FISH'가 온다? 여전히 불안한 유로존"
그림자금융(shadow banking),"그림자금융(shadow banking)이란 은행과 비슷한 역할을 수행하지만 은행처럼 엄격한 규제를 받지 않는 신탁회사, 대부업체 등의 금융사와 이런 금융사 사이에서 이뤄지는 대출을 총칭한다. 일반 은행에 비해 신용도가 낮기 때문에 은행 대출이 어려운 기업, 기관 등에서 주로 이용하고 있다. 대부분이 고금리, 고위험 상품으로 구성돼있는 것이 특징이다. 금융위기 이후 중국은 그림자금융을 통해 시중에 자금을 공급하고, 경기를 부양하도록 했다. 이와 같은 정책으로 2010년 중국의 한해 성장률은 75%에 달하기도했다.참고자료[조선비즈] 中 그림자금융 열풍 끝났다…당국 규제·증시 활황 탓"
몰링,"몰링(Malling)은 복합쇼핑몰을 통해 쇼핑과 다양한 문화 체험을 동시에 즐기는 소비 형태를 말합니다.   ﻿ 편의성과 즐거움, 감각적 체험을 위한 대형복합쇼핑몰이 우후죽순 생겨남에 따라  몰링을 주로 하는 몰고어(mall-goer)가 소비의 중심으로 떠오르고 있습니다.  한 장소에서 쇼핑, 공연, 놀이, 외식 등의 여가활동을 한꺼번에 즐기는 사람들을 몰링족 이라 부르기도 합니다.   이제 사람들은 한 장소에서 하나의 행동만 하지 않습니다.  쇼핑센터에서 가족과 함께 쇼핑도 하고, 패밀리 레스토랑에서 식사도 하고, 게임 코너에서 게임을 하거나 영화를 보는 등의  다양한 문화 체험까지 한 곳에서 한번에 즐깁니다. 2014년은 가히 몰링, 그리고 몰링족의 시대라고 하여도 과언이 아닙니다.  몰링의 시대는 앞으로도 이어질 전망입니다. 순차적으로 복합쇼핑몰이 오픈되는 등 몰링 공간은 계속 들어설 예정입니다.  몰링의 열풍이 지속되면서, 몰링 공간은 우수 프랜차이즈 브랜드가 모두 모이는 각축장으로 변모하고 있습니다.  바야흐로 몰링의 시대는 앞으로도 계속 됩니다. 쭈욱~ ﻿ 참고자료[조선일보] 쇼핑•오락•숙박까지 한 번에 즐긴다! 창원 'The City7'"
호손 효과(Hawthorne effect),호손 효과란 실험 참가자가 자신이 관찰되고 있다는 사실을 알고 평소와 다르게 행동함으로써 생산성이 증가하는 현상을 뜻한다. 1924년 웨스턴 전기회사의 호손 공장에서 시행된 호손 연구에서 유래되었다. 이 연구를 통해 심리학적∙사회적 요인 역시 사람들에게 영향을 끼친다는 사실이 알려지게 되었다.참고자료[주간경향] [영화 속 경제]노예 12년-흑인노예를 감시하면 생산량은 는다
데브옵스(DevOps),"데브옵스란, 소프트웨어 개발 방법론 중 하나로, 개발(development)과 운영(operation)의 합성어이다. 서로 다른 영역이자 업무로 여겨졌던 개발과 운영의 담당자들이 서로 연계하여 협력 개발하는 것을 뜻한다. 참고자료[컴퓨터월드] 데브옵스와 마이크로서비스"
피어볼라,"피어볼라란 공포(Fear)와 에볼라(Ebola)가 결합된 신조어로, NBC방송 등 미국 미디어에서 비이성적인 에볼라 감염 공포를 표현하기 위해 이를 쓰기 시작했다. ﻿ 에볼라 두번째 2차 감염자인 앰버 빈슨(29)이 항공편을 이용한 사실이 드러나면서, 항공기 뿐만 아니라 대중교통을 통해 일반 대중에게까지 에볼라가 퍼질 지 모른다는 막연한 불안감이 일고 있다.  ﻿ 참고자료[주간동아] 감염자 1만 명…피어볼라 어쩌나"
제노포비아,"​제노포비아는 '낯선 또는 낯선 사람'이라는 제노스(xenos)와 '공포'를 의미하는 포보스(phobos)라는 두 그리스 어를 합친 말로 외국인 또는 낯선 사람, 다른 문화권에서 온 사람을 혐오하고 증오하는 것을 일컫는다. 미국 온라인 영어사전 사이트인 딕셔너리 닷컴(Dictionary.com)은 올해의 단어로 외국인혐오를 뜻하는 '제노포비아'(xenophobia)를 선정했다. 딕셔너리닷컴은 ""브렉시트(영국의 유럽연합 탈퇴) 국민투표, 시리아 난민 사태, 미국 대선 등으로 인해 이용자들이 이 단어를 가장 많이 찾아봤다""고 밝혔다.  참고자료[조선일보] 올해의 단어… 제노포비아(외국인 혐오·xenophobia)​"
프리 에이전트(Free Agent),"프리 에이전트(Free Agent)는 거대 조직에 속하지 않고 자유롭게 자신의 미래를 스스로 책임지는 독립노동자를 일컫는 말이다. 원하는 시간에 원하는 장소에서 원하는 만큼 원하는 조건으로, 그리고 원하는 사람을 위해 일하는 사람이라고 할 수 있다. 원래는 야구와 축구, 농구 등 몸값 비싼 스포츠계의 자유계약선수를 뜻하는 단어였으나 최근 쓰임새가 확대되었다. 단독업자, 임시직, 초소형사업체 등의 유형으로 분류할 수 있다.  참고자료[매일경제] [최은수 기자의 미래이야기] 1인 멀티잡 시대…‘프리 에이전트’가 뜬다"
BTS(Back To School)족,"관련기사목록             [중앙일보]부쩍 늘어난 직장인 'BTS족'             [아시아투데이]직장인 ′샐러던트′ 이어 ′BTS족′ 등장, 전문 석사 과정 봇물                            안녕하세요? 여러분의 지식 코멘터 황효진입니다.  제가 오늘 여러분께 알려드릴 단어는 ‘BTS(Back To School)족’입니다. BTS(Back To school)족은 낮에는 직장에서 일을 하고, 밤에는 대학원에서 공부를 하는 직장인을 말합니다.  대학교에서 배운 전공과 다른 분야로 취직한 사람들이 취직한 분야에서의 전문 지식을 쌓지 않으면 그 분야의 인재가 될 수 없다고 생각하여 대학원에 가는 사람들이 늘고 있는데요. 이와 더불어 대학원을 갈 형편이 되지 않아서 인터넷 강의를 듣는다거나 독학으로 자기 계발을 멈추지 않는 사람도 많다고 합니다. 이 현상은 직장 내에서 대학교  졸업장만으로는 차별성을 갖기 어려운 데다가 혹시 모를 이직과 실직을 대비하기 위해서라고 합니다.  BTS 족이 늘어남에 따라 많은 대학원에서도 저녁 시간이나 주말에 수업을 하는 등 여러 가지 프로그램을 준비한다고 합니다. 뚜렷한 방향을 가지지 않고 공부하는 사람이 많은 20대와 달리 BTS족은 이론을 어떻게 현장에서 적용하는지 알기 때문에 수업의 몰입도가 높다고 합니다.  이렇게 BTS족이 늘어나는 것은 한국도 경쟁의 사회가 되었다는 증거라고 합니다. 경쟁사회에서 뒤로 밀려나지 않기 위해BTS족을 택하는 것은 씁쓸한 사회의 단면을 보여주지만, 자기분야에서 끊임없는 자기계발을 하여 그 분야의 인재가 되는 것은 우리 사회에도 분명 긍정적인 영향이 있을 것 같습니다~!  지금까지 지식 코멘터 황효진이었습니다."
